"reg";"dep";"depcom";"dciris";"an";"typequ";"nb_equip"
"18607";"32";"62";"62040";"62040_0101";"2016";"A504";16
"18608";"32";"62";"62040";"62040_0102";"2016";"A504";2
"18609";"32";"62";"62041";"62041_0101";"2016";"A504";2
"18610";"32";"62";"62041";"62041_0102";"2016";"A504";1
"18611";"32";"62";"62041";"62041_0103";"2016";"A504";2
"18612";"32";"62";"62041";"62041_0201";"2016";"A504";10
"18613";"32";"62";"62041";"62041_0202";"2016";"A504";5
"18614";"32";"62";"62041";"62041_0401";"2016";"A504";5
"18615";"32";"62";"62041";"62041_0501";"2016";"A504";4
"18616";"32";"62";"62041";"62041_0601";"2016";"A504";8
"18617";"32";"62";"62041";"62041_0701";"2016";"A504";16
"18618";"32";"62";"62041";"62041_0801";"2016";"A504";101
"18619";"32";"62";"62041";"62041_0901";"2016";"A504";5
"18620";"32";"62";"62041";"62041_1001";"2016";"A504";6
"18621";"32";"62";"62041";"62041_1101";"2016";"A504";2
"18622";"32";"62";"62041";"62041_1201";"2016";"A504";9
"18623";"32";"62";"62041";"62041_1301";"2016";"A504";6
"18624";"32";"62";"62043";"62043";"2016";"A504";4
"18625";"32";"62";"62044";"62044";"2016";"A504";5
"18626";"32";"62";"62045";"62045";"2016";"A504";2
"18627";"32";"62";"62046";"62046";"2016";"A504";1
"18628";"32";"62";"62048";"62048_0101";"2016";"A504";3
"18629";"32";"62";"62048";"62048_0102";"2016";"A504";2
"18630";"32";"62";"62048";"62048_0103";"2016";"A504";7
"18631";"32";"62";"62048";"62048_0104";"2016";"A504";2
"18632";"32";"62";"62048";"62048_0105";"2016";"A504";1
"18633";"32";"62";"62049";"62049";"2016";"A504";1
"18634";"32";"62";"62050";"62050";"2016";"A504";2
"18635";"32";"62";"62051";"62051";"2016";"A504";14
"18636";"32";"62";"62052";"62052";"2016";"A504";2
"18637";"32";"62";"62053";"62053";"2016";"A504";3
"18638";"32";"62";"62054";"62054";"2016";"A504";6
"18639";"32";"62";"62056";"62056";"2016";"A504";12
"18640";"32";"62";"62057";"62057";"2016";"A504";8
"18641";"32";"62";"62059";"62059";"2016";"A504";1
"18642";"32";"62";"62060";"62060";"2016";"A504";6
"18643";"32";"62";"62061";"62061";"2016";"A504";1
"18644";"32";"62";"62063";"62063";"2016";"A504";4
"18645";"32";"62";"62065";"62065_0101";"2016";"A504";5
"18646";"32";"62";"62065";"62065_0102";"2016";"A504";3
"18647";"32";"62";"62065";"62065_0103";"2016";"A504";14
"18648";"32";"62";"62065";"62065_0104";"2016";"A504";1
"18649";"32";"62";"62065";"62065_0105";"2016";"A504";4
"18650";"32";"62";"62065";"62065_0106";"2016";"A504";1
"18651";"32";"62";"62065";"62065_0107";"2016";"A504";2
"18652";"32";"62";"62067";"62067";"2016";"A504";2
"18653";"32";"62";"62069";"62069";"2016";"A504";2
"18654";"32";"62";"62073";"62073";"2016";"A504";2
"18655";"32";"62";"62074";"62074";"2016";"A504";1
"18656";"32";"62";"62075";"62075";"2016";"A504";1
"18657";"32";"62";"62077";"62077";"2016";"A504";1
"18658";"32";"62";"62078";"62078";"2016";"A504";4
"18659";"32";"62";"62079";"62079";"2016";"A504";1
"18660";"32";"62";"62080";"62080";"2016";"A504";13
"18661";"32";"62";"62083";"62083_0101";"2016";"A504";1
"18662";"32";"62";"62083";"62083_0102";"2016";"A504";3
"18663";"32";"62";"62083";"62083_0103";"2016";"A504";1
"18664";"32";"62";"62089";"62089";"2016";"A504";2
"18665";"32";"62";"62095";"62095";"2016";"A504";1
"18666";"32";"62";"62097";"62097";"2016";"A504";1
"18667";"32";"62";"62099";"62099";"2016";"A504";8
"18668";"32";"62";"62100";"62100";"2016";"A504";3
"18669";"32";"62";"62103";"62103";"2016";"A504";2
"18670";"32";"62";"62107";"62107";"2016";"A504";3
"18671";"32";"62";"62108";"62108_0101";"2016";"A504";9
"18672";"32";"62";"62108";"62108_0102";"2016";"A504";3
"18673";"32";"62";"62108";"62108_0103";"2016";"A504";19
"18674";"32";"62";"62108";"62108_0104";"2016";"A504";42
"18675";"32";"62";"62108";"62108_0105";"2016";"A504";2
"18676";"32";"62";"62108";"62108_0106";"2016";"A504";4
"18677";"32";"62";"62108";"62108_0107";"2016";"A504";5
"18678";"32";"62";"62113";"62113";"2016";"A504";1
"18679";"32";"62";"62115";"62115";"2016";"A504";2
"18680";"32";"62";"62119";"62119_0101";"2016";"A504";48
"18681";"32";"62";"62119";"62119_0102";"2016";"A504";9
"18682";"32";"62";"62119";"62119_0103";"2016";"A504";7
"18683";"32";"62";"62119";"62119_0104";"2016";"A504";5
"18684";"32";"62";"62119";"62119_0105";"2016";"A504";27
"18685";"32";"62";"62119";"62119_0106";"2016";"A504";6
"18686";"32";"62";"62119";"62119_0107";"2016";"A504";1
"18687";"32";"62";"62119";"62119_0108";"2016";"A504";4
"18688";"32";"62";"62123";"62123";"2016";"A504";1
"18689";"32";"62";"62125";"62125";"2016";"A504";2
"18690";"32";"62";"62126";"62126_0000";"2016";"A504";1
"18691";"32";"62";"62126";"62126_0101";"2016";"A504";2
"18692";"32";"62";"62126";"62126_0102";"2016";"A504";2
"18693";"32";"62";"62126";"62126_0103";"2016";"A504";3
"18694";"32";"62";"62126";"62126_0104";"2016";"A504";2
"18695";"32";"62";"62128";"62128";"2016";"A504";6
"18696";"32";"62";"62129";"62129";"2016";"A504";1
"18697";"32";"62";"62132";"62132";"2016";"A504";3
"18698";"32";"62";"62133";"62133_0101";"2016";"A504";8
"18699";"32";"62";"62133";"62133_0102";"2016";"A504";5
"18700";"32";"62";"62133";"62133_0103";"2016";"A504";1
"18701";"32";"62";"62133";"62133_0104";"2016";"A504";2
"18702";"32";"62";"62138";"62138";"2016";"A504";1
"18703";"32";"62";"62139";"62139_0101";"2016";"A504";5
"18704";"32";"62";"62139";"62139_0102";"2016";"A504";3
"18705";"32";"62";"62140";"62140";"2016";"A504";1
"18706";"32";"62";"62148";"62148";"2016";"A504";1
"18707";"32";"62";"62150";"62150";"2016";"A504";1
"18708";"32";"62";"62155";"62155";"2016";"A504";1
"18709";"32";"62";"62158";"62158";"2016";"A504";1
"18710";"32";"62";"62160";"62160_0101";"2016";"A504";1
"18711";"32";"62";"62160";"62160_0102";"2016";"A504";9
"18712";"32";"62";"62160";"62160_0103";"2016";"A504";2
"18713";"32";"62";"62160";"62160_0201";"2016";"A504";21
"18714";"32";"62";"62160";"62160_0301";"2016";"A504";1
"18715";"32";"62";"62160";"62160_0401";"2016";"A504";3
"18716";"32";"62";"62160";"62160_0501";"2016";"A504";1
"18717";"32";"62";"62160";"62160_0502";"2016";"A504";1
"18718";"32";"62";"62160";"62160_0601";"2016";"A504";1
"18719";"32";"62";"62160";"62160_0701";"2016";"A504";11
"18720";"32";"62";"62160";"62160_0801";"2016";"A504";21
"18721";"32";"62";"62160";"62160_0901";"2016";"A504";50
"18722";"32";"62";"62160";"62160_0902";"2016";"A504";16
"18723";"32";"62";"62160";"62160_1001";"2016";"A504";5
"18724";"32";"62";"62160";"62160_1102";"2016";"A504";5
"18725";"32";"62";"62162";"62162";"2016";"A504";1
"18726";"32";"62";"62164";"62164";"2016";"A504";2
"18727";"32";"62";"62166";"62166";"2016";"A504";1
"18728";"32";"62";"62170";"62170";"2016";"A504";1
"18729";"32";"62";"62171";"62171";"2016";"A504";1
"18730";"32";"62";"62173";"62173";"2016";"A504";4
"18731";"32";"62";"62174";"62174";"2016";"A504";2
"18732";"32";"62";"62176";"62176";"2016";"A504";3
"18733";"32";"62";"62177";"62177";"2016";"A504";1
"18734";"32";"62";"62178";"62178_0101";"2016";"A504";18
"18735";"32";"62";"62178";"62178_0102";"2016";"A504";6
"18736";"32";"62";"62178";"62178_0103";"2016";"A504";2
"18737";"32";"62";"62178";"62178_0104";"2016";"A504";1
"18738";"32";"62";"62178";"62178_0105";"2016";"A504";5
"18739";"32";"62";"62178";"62178_0106";"2016";"A504";2
"18740";"32";"62";"62178";"62178_0107";"2016";"A504";1
"18741";"32";"62";"62178";"62178_0109";"2016";"A504";17
"18742";"32";"62";"62178";"62178_0110";"2016";"A504";4
"18743";"32";"62";"62179";"62179";"2016";"A504";1
"18744";"32";"62";"62181";"62181";"2016";"A504";2
"18745";"32";"62";"62183";"62183";"2016";"A504";1
"18746";"32";"62";"62185";"62185";"2016";"A504";2
"18747";"32";"62";"62186";"62186_0102";"2016";"A504";2
"18748";"32";"62";"62186";"62186_0104";"2016";"A504";9
"18749";"32";"62";"62186";"62186_0105";"2016";"A504";3
"18750";"32";"62";"62186";"62186_0106";"2016";"A504";1
"18751";"32";"62";"62188";"62188";"2016";"A504";1
"18752";"32";"62";"62190";"62190";"2016";"A504";1
"18753";"32";"62";"62193";"62193_0101";"2016";"A504";4
"18754";"32";"62";"62193";"62193_0201";"2016";"A504";4
"18755";"32";"62";"62193";"62193_0202";"2016";"A504";2
"18756";"32";"62";"62193";"62193_0203";"2016";"A504";1
"18757";"32";"62";"62193";"62193_0301";"2016";"A504";1
"18758";"32";"62";"62193";"62193_0302";"2016";"A504";2
"18759";"32";"62";"62193";"62193_0401";"2016";"A504";2
"18760";"32";"62";"62193";"62193_0501";"2016";"A504";1
"18761";"32";"62";"62193";"62193_0601";"2016";"A504";7
"18762";"32";"62";"62193";"62193_0701";"2016";"A504";2
"18763";"32";"62";"62193";"62193_0801";"2016";"A504";1
"18764";"32";"62";"62193";"62193_0901";"2016";"A504";1
"18765";"32";"62";"62193";"62193_1001";"2016";"A504";2
"18766";"32";"62";"62193";"62193_1002";"2016";"A504";2
"18767";"32";"62";"62193";"62193_1101";"2016";"A504";12
"18768";"32";"62";"62193";"62193_1201";"2016";"A504";7
"18769";"32";"62";"62193";"62193_1301";"2016";"A504";1
"18770";"32";"62";"62193";"62193_1401";"2016";"A504";9
"18771";"32";"62";"62193";"62193_1403";"2016";"A504";2
"18772";"32";"62";"62193";"62193_1501";"2016";"A504";7
"18773";"32";"62";"62193";"62193_1502";"2016";"A504";1
"18774";"32";"62";"62193";"62193_1601";"2016";"A504";3
"18775";"32";"62";"62193";"62193_1701";"2016";"A504";8
"18776";"32";"62";"62193";"62193_1702";"2016";"A504";11
"18777";"32";"62";"62193";"62193_1801";"2016";"A504";12
"18778";"32";"62";"62193";"62193_1802";"2016";"A504";17
"18779";"32";"62";"62193";"62193_1901";"2016";"A504";43
"18780";"32";"62";"62193";"62193_1902";"2016";"A504";19
"18781";"32";"62";"62193";"62193_2001";"2016";"A504";32
"18782";"32";"62";"62193";"62193_2101";"2016";"A504";1
"18783";"32";"62";"62194";"62194_0000";"2016";"A504";1
"18784";"32";"62";"62194";"62194_0101";"2016";"A504";4
"18785";"32";"62";"62194";"62194_0102";"2016";"A504";1
"18786";"32";"62";"62195";"62195";"2016";"A504";2
"18787";"32";"62";"62196";"62196";"2016";"A504";1
"18788";"32";"62";"62197";"62197";"2016";"A504";4
"18789";"32";"62";"62200";"62200";"2016";"A504";4
"18790";"32";"62";"62201";"62201";"2016";"A504";14
"18791";"32";"62";"62204";"62204";"2016";"A504";2
"18792";"32";"62";"62213";"62213";"2016";"A504";1
"18793";"32";"62";"62214";"62214";"2016";"A504";1
"18794";"32";"62";"62215";"62215_0101";"2016";"A504";3
"18795";"32";"62";"62215";"62215_0102";"2016";"A504";7
"18796";"32";"62";"62215";"62215_0103";"2016";"A504";6
"18797";"32";"62";"62215";"62215_0104";"2016";"A504";10
"18798";"32";"62";"62215";"62215_0105";"2016";"A504";4
"18799";"32";"62";"62215";"62215_0106";"2016";"A504";3
"18800";"32";"62";"62217";"62217";"2016";"A504";3
"18801";"32";"62";"62218";"62218";"2016";"A504";1
"18802";"32";"62";"62222";"62222";"2016";"A504";2
"18803";"32";"62";"62224";"62224";"2016";"A504";2
"18804";"32";"62";"62225";"62225";"2016";"A504";3
"18805";"32";"62";"62230";"62230";"2016";"A504";1
"18806";"32";"62";"62233";"62233";"2016";"A504";2
"18807";"32";"62";"62235";"62235";"2016";"A504";1
"18808";"32";"62";"62239";"62239";"2016";"A504";31
"18809";"32";"62";"62240";"62240";"2016";"A504";1
"18810";"32";"62";"62241";"62241";"2016";"A504";4
"18811";"32";"62";"62244";"62244_0101";"2016";"A504";3
"18812";"32";"62";"62244";"62244_0102";"2016";"A504";3
"18813";"32";"62";"62245";"62245";"2016";"A504";1
"18814";"32";"62";"62247";"62247";"2016";"A504";1
"18815";"32";"62";"62248";"62248";"2016";"A504";1
"18816";"32";"62";"62249";"62249_0000";"2016";"A504";1
"18817";"32";"62";"62249";"62249_0101";"2016";"A504";2
"18818";"32";"62";"62249";"62249_0102";"2016";"A504";4
"18819";"32";"62";"62250";"62250_0101";"2016";"A504";4
"18820";"32";"62";"62250";"62250_0102";"2016";"A504";2
"18821";"32";"62";"62250";"62250_0104";"2016";"A504";4
"18822";"32";"62";"62251";"62251";"2016";"A504";2
"18823";"32";"62";"62261";"62261";"2016";"A504";20
"18824";"32";"62";"62263";"62263_0101";"2016";"A504";3
"18825";"32";"62";"62265";"62265";"2016";"A504";2
"18826";"32";"62";"62267";"62267";"2016";"A504";2
"18827";"32";"62";"62268";"62268_0102";"2016";"A504";8
"18828";"32";"62";"62270";"62270_0101";"2016";"A504";2
"18829";"32";"62";"62270";"62270_0102";"2016";"A504";3
"18830";"32";"62";"62270";"62270_0103";"2016";"A504";4
"18831";"32";"62";"62271";"62271";"2016";"A504";1
"18832";"32";"62";"62274";"62274_0101";"2016";"A504";6
"18833";"32";"62";"62274";"62274_0102";"2016";"A504";4
"18834";"32";"62";"62276";"62276_0101";"2016";"A504";3
"18835";"32";"62";"62276";"62276_0102";"2016";"A504";3
"18836";"32";"62";"62277";"62277";"2016";"A504";2
"18837";"32";"62";"62279";"62279";"2016";"A504";1
"18838";"32";"62";"62280";"62280";"2016";"A504";1
"18839";"32";"62";"62281";"62281";"2016";"A504";2
"18840";"32";"62";"62284";"62284";"2016";"A504";4
"18841";"32";"62";"62288";"62288";"2016";"A504";2
"18842";"32";"62";"62289";"62289";"2016";"A504";1
"18843";"32";"62";"62290";"62290";"2016";"A504";2
"18844";"32";"62";"62291";"62291";"2016";"A504";2
"18845";"32";"62";"62292";"62292";"2016";"A504";2
"18846";"32";"62";"62297";"62297";"2016";"A504";3
"18847";"32";"62";"62300";"62300";"2016";"A504";3
"18848";"32";"62";"62306";"62306";"2016";"A504";2
"18849";"32";"62";"62307";"62307";"2016";"A504";6
"18850";"32";"62";"62309";"62309";"2016";"A504";2
"18851";"32";"62";"62310";"62310";"2016";"A504";2
"18852";"32";"62";"62311";"62311";"2016";"A504";2
"18853";"32";"62";"62313";"62313";"2016";"A504";1
"18854";"32";"62";"62318";"62318_0101";"2016";"A504";19
"18855";"32";"62";"62318";"62318_0102";"2016";"A504";3
"18856";"32";"62";"62318";"62318_0103";"2016";"A504";1
"18857";"32";"62";"62320";"62320";"2016";"A504";1
"18858";"32";"62";"62321";"62321";"2016";"A504";5
"18859";"32";"62";"62323";"62323";"2016";"A504";1
"18860";"32";"62";"62325";"62325";"2016";"A504";2
"18861";"32";"62";"62327";"62327";"2016";"A504";1
"18862";"32";"62";"62329";"62329";"2016";"A504";1
"18863";"32";"62";"62330";"62330";"2016";"A504";3
"18864";"32";"62";"62331";"62331";"2016";"A504";2
"18865";"32";"62";"62332";"62332";"2016";"A504";1
"18866";"32";"62";"62335";"62335";"2016";"A504";1
"18867";"32";"62";"62336";"62336";"2016";"A504";2
"18868";"32";"62";"62338";"62338";"2016";"A504";3
"18869";"32";"62";"62340";"62340";"2016";"A504";1
"18870";"32";"62";"62349";"62349";"2016";"A504";1
"18871";"32";"62";"62350";"62350";"2016";"A504";3
"18872";"32";"62";"62351";"62351_0101";"2016";"A504";1
"18873";"32";"62";"62351";"62351_0102";"2016";"A504";1
"18874";"32";"62";"62351";"62351_0103";"2016";"A504";3
"18875";"32";"62";"62354";"62354";"2016";"A504";1
"18876";"32";"62";"62355";"62355";"2016";"A504";4
"18877";"32";"62";"62356";"62356";"2016";"A504";1
"18878";"32";"62";"62359";"62359";"2016";"A504";1
"18879";"32";"62";"62360";"62360";"2016";"A504";2
"18880";"32";"62";"62361";"62361";"2016";"A504";5
"18881";"32";"62";"62363";"62363";"2016";"A504";1
"18882";"32";"62";"62364";"62364";"2016";"A504";5
"18883";"32";"62";"62366";"62366";"2016";"A504";1
"18884";"32";"62";"62369";"62369";"2016";"A504";1
"18885";"32";"62";"62371";"62371";"2016";"A504";2
"18886";"32";"62";"62376";"62376";"2016";"A504";5
"18887";"32";"62";"62377";"62377";"2016";"A504";1
"18888";"32";"62";"62381";"62381";"2016";"A504";1
"18889";"32";"62";"62382";"62382";"2016";"A504";1
"18890";"32";"62";"62383";"62383";"2016";"A504";2
"18891";"32";"62";"62384";"62384";"2016";"A504";1
"18892";"32";"62";"62385";"62385";"2016";"A504";1
"18893";"32";"62";"62386";"62386_0000";"2016";"A504";1
"18894";"32";"62";"62386";"62386_0101";"2016";"A504";2
"18895";"32";"62";"62386";"62386_0103";"2016";"A504";6
"18896";"32";"62";"62390";"62390";"2016";"A504";3
"18897";"32";"62";"62391";"62391";"2016";"A504";1
"18898";"32";"62";"62392";"62392";"2016";"A504";1
"18899";"32";"62";"62397";"62397_0101";"2016";"A504";3
"18900";"32";"62";"62397";"62397_0102";"2016";"A504";3
"18901";"32";"62";"62399";"62399";"2016";"A504";1
"18902";"32";"62";"62400";"62400_0101";"2016";"A504";3
"18903";"32";"62";"62400";"62400_0102";"2016";"A504";1
"18904";"32";"62";"62401";"62401";"2016";"A504";3
"18905";"32";"62";"62404";"62404";"2016";"A504";1
"18906";"32";"62";"62408";"62408";"2016";"A504";1
"18907";"32";"62";"62412";"62412";"2016";"A504";2
"18908";"32";"62";"62413";"62413_0101";"2016";"A504";4
"18909";"32";"62";"62413";"62413_0102";"2016";"A504";4
"18910";"32";"62";"62413";"62413_0104";"2016";"A504";2
"18911";"32";"62";"62413";"62413_0107";"2016";"A504";1
"18912";"32";"62";"62415";"62415";"2016";"A504";1
"18913";"32";"62";"62421";"62421";"2016";"A504";1
"18914";"32";"62";"62422";"62422";"2016";"A504";1
"18915";"32";"62";"62423";"62423";"2016";"A504";1
"18916";"32";"62";"62427";"62427_0101";"2016";"A504";4
"18917";"32";"62";"62427";"62427_0102";"2016";"A504";4
"18918";"32";"62";"62427";"62427_0103";"2016";"A504";1
"18919";"32";"62";"62427";"62427_0104";"2016";"A504";1
"18920";"32";"62";"62427";"62427_0106";"2016";"A504";2
"18921";"32";"62";"62427";"62427_0107";"2016";"A504";7
"18922";"32";"62";"62427";"62427_0108";"2016";"A504";4
"18923";"32";"62";"62427";"62427_0109";"2016";"A504";26
"18924";"32";"62";"62427";"62427_0112";"2016";"A504";7
"18925";"32";"62";"62427";"62427_0113";"2016";"A504";9
"18926";"32";"62";"62430";"62430";"2016";"A504";1
"18927";"32";"62";"62431";"62431";"2016";"A504";1
"18928";"32";"62";"62432";"62432";"2016";"A504";1
"18929";"32";"62";"62438";"62438";"2016";"A504";1
"18930";"32";"62";"62440";"62440";"2016";"A504";1
"18931";"32";"62";"62443";"62443_0101";"2016";"A504";1
"18932";"32";"62";"62443";"62443_0102";"2016";"A504";3
"18933";"32";"62";"62445";"62445";"2016";"A504";2
"18934";"32";"62";"62446";"62446";"2016";"A504";2
"18935";"32";"62";"62447";"62447";"2016";"A504";15
"18936";"32";"62";"62448";"62448";"2016";"A504";2
"18937";"32";"62";"62451";"62451";"2016";"A504";1
"18938";"32";"62";"62452";"62452";"2016";"A504";1
"18939";"32";"62";"62454";"62454";"2016";"A504";2
"18940";"32";"62";"62457";"62457_0102";"2016";"A504";1
"18941";"32";"62";"62457";"62457_0103";"2016";"A504";3
"18942";"32";"62";"62458";"62458";"2016";"A504";4
"18943";"32";"62";"62461";"62461";"2016";"A504";2
"18944";"32";"62";"62463";"62463";"2016";"A504";1
"18945";"32";"62";"62464";"62464";"2016";"A504";4
"18946";"32";"62";"62468";"62468";"2016";"A504";3
"18947";"32";"62";"62469";"62469";"2016";"A504";2
"18948";"32";"62";"62471";"62471";"2016";"A504";1
"18949";"32";"62";"62472";"62472";"2016";"A504";1
"18950";"32";"62";"62473";"62473_0101";"2016";"A504";2
"18951";"32";"62";"62473";"62473_0102";"2016";"A504";2
"18952";"32";"62";"62473";"62473_0103";"2016";"A504";3
"18953";"32";"62";"62473";"62473_0104";"2016";"A504";1
"18954";"32";"62";"62476";"62476";"2016";"A504";4
"18955";"32";"62";"62477";"62477";"2016";"A504";1
"18956";"32";"62";"62479";"62479";"2016";"A504";1
"18957";"32";"62";"62480";"62480";"2016";"A504";1
"18958";"32";"62";"62481";"62481";"2016";"A504";2
"18959";"32";"62";"62486";"62486";"2016";"A504";3
"18960";"32";"62";"62488";"62488";"2016";"A504";1
"18961";"32";"62";"62489";"62489";"2016";"A504";2
"18962";"32";"62";"62490";"62490";"2016";"A504";1
"18963";"32";"62";"62491";"62491";"2016";"A504";8
"18964";"32";"62";"62492";"62492";"2016";"A504";1
"18965";"32";"62";"62495";"62495";"2016";"A504";2
"18966";"32";"62";"62497";"62497_0102";"2016";"A504";6
"18967";"32";"62";"62497";"62497_0103";"2016";"A504";3
"18968";"32";"62";"62498";"62498_0101";"2016";"A504";1
"18969";"32";"62";"62498";"62498_0102";"2016";"A504";6
"18970";"32";"62";"62498";"62498_0103";"2016";"A504";4
"18971";"32";"62";"62498";"62498_0104";"2016";"A504";5
"18972";"32";"62";"62498";"62498_0105";"2016";"A504";8
"18973";"32";"62";"62498";"62498_0203";"2016";"A504";4
"18974";"32";"62";"62498";"62498_0204";"2016";"A504";2
"18975";"32";"62";"62498";"62498_0206";"2016";"A504";7
"18976";"32";"62";"62498";"62498_0207";"2016";"A504";4
"18977";"32";"62";"62498";"62498_0301";"2016";"A504";5
"18978";"32";"62";"62498";"62498_0302";"2016";"A504";3
"18979";"32";"62";"62498";"62498_0303";"2016";"A504";23
"18980";"32";"62";"62498";"62498_0304";"2016";"A504";27
"18981";"32";"62";"62498";"62498_0305";"2016";"A504";41
"18982";"32";"62";"62500";"62500";"2016";"A504";1
"18983";"32";"62";"62502";"62502";"2016";"A504";10
"18984";"32";"62";"62504";"62504";"2016";"A504";1
"18985";"32";"62";"62505";"62505";"2016";"A504";2
"18986";"32";"62";"62506";"62506";"2016";"A504";2
"18987";"32";"62";"62507";"62507";"2016";"A504";1
"18988";"32";"62";"62510";"62510_0101";"2016";"A504";20
"18989";"32";"62";"62510";"62510_0102";"2016";"A504";8
